id,timestamp,illuminance,latitude,longitude,altitude,log_illuminance,diameter
8208BBE8-316E-47E9-A190-9F3C4370D787,2024-03-27 03:49:05 +0000,17.2,37.43021158451016,-122.1761150780121,29.88184743653983,17.66041994178368,176.6041994178368
6B09DC50-ACB0-4018-8945-706AF2C96A83,2024-03-27 03:49:11 +0000,6.6,37.43029643587943,-122.17611360001236,29.828406752087176,16.702580206996654,167.02580206996655
4DDAF104-E905-4B81-9351-4E8071BE363B,2024-03-27 03:49:25 +0000,8.6,37.430429734179626,-122.17608707277004,30.03336193971336,16.967272761223736,169.67272761223737
4DD7AD97-9C73-4592-98FA-44547A1F57EC,2024-03-27 03:49:36 +0000,2.9,37.43054521438816,-122.17608039446677,29.97619064617902,15.880221294956701,158.802212949567
F13BC7D6-F908-438C-BF9C-F2AD817F98FC,2024-03-27 03:49:54 +0000,2.6,37.430778144133214,-122.17606098378252,28.298601012676954,15.77102200299171,157.7102200299171
8DCBCD97-54F2-4BAE-9386-74FFE2F01103,2024-03-27 03:49:57 +0000,1.7,37.43077808832948,-122.17606474113488,26.94354349561036,15.346138809026444,153.46138809026445
39B54B30-02CE-47A6-AF83-E025ECB0C350,2024-03-27 03:49:58 +0000,1.4,37.430784063672014,-122.17608263549364,26.337828896939754,15.151982794585486,151.51982794585484
9B150BBC-713F-455A-A0A4-CCFC6B5DF063,2024-03-27 03:50:00 +0000,1.5,37.4307790305477,-122.17610906627216,27.653940737247467,15.220975666072437,152.20975666072437
B48A2B8B-DEF5-4783-914C-83B136998A44,2024-03-27 03:50:13 +0000,2.9,37.430707580710745,-122.17591219281182,28.42293175589293,15.880221294956701,158.802212949567
5B630AEA-0853-4469-81DC-AC8C49BF8985,2024-03-27 03:50:16 +0000,0.7,37.43070436772112,-122.17586659480833,29.19231940805912,14.458835614025542,144.58835614025543
AC8DDF65-2A5D-4DE9-B3D5-FFAB045A61A2,2024-03-27 03:50:20 +0000,1.1,37.430700793471104,-122.17580121413737,29.552844346500933,14.9108207377686,149.108207377686
CC1B775A-0000-4333-AF3C-5FB6BC0810CD,2024-03-27 03:50:21 +0000,1.5,37.43070270992878,-122.17578312237004,29.460217422805727,15.220975666072437,152.20975666072437
4A2D331E-2E45-4B32-8426-3B53E8ECD558,2024-03-27 03:50:25 +0000,28.8,37.43070424234067,-122.17572052419092,29.68639836180955,18.175885945106174,181.75885945106174
64EC9234-D651-44E7-BD30-857EBFB66BB2,2024-03-27 03:50:34 +0000,0.5,37.4307023616046,-122.17559848875084,30.14895862713456,14.122363377404328,141.2236337740433
15189107-C256-4A60-8637-8D15E0877EC5,2024-03-27 03:50:36 +0000,0.6,37.43069203371232,-122.17558255294396,30.07523962296545,14.304684934198283,143.04684934198283
E60FB9EC-107C-48EF-A401-C8057DA2CBDA,2024-03-27 03:50:39 +0000,0.5,37.430674858349086,-122.17554706163918,30.07300587464124,14.122363377404328,141.2236337740433
F7269307-E60E-4A4C-8CE0-E421998DA6D9,2024-03-27 03:50:43 +0000,2.5,37.43066442620228,-122.17548334495696,29.750269897282124,15.73180128983843,157.3180128983843
3C1CB074-51F3-4C2A-86C9-2BB1742F5ADF,2024-03-27 03:50:46 +0000,3.6,37.43066890567201,-122.17543707209484,29.49079173617065,16.09644440342634,160.9644440342634
25DC70CA-9589-402D-B202-EB14BDF3F369,2024-03-27 03:50:47 +0000,20.0,37.430666713426895,-122.17542376451895,29.4350102217868,17.811242831518264,178.11242831518263
D0BEE257-5ECB-4385-86E4-BB16CE4E2C26,2024-03-27 03:50:49 +0000,26.0,37.43065297103841,-122.17539574194382,29.04554602690041,18.073607095985757,180.73607095985756
A0FD2359-0A42-4635-B6CA-595C4DFC796F,2024-03-27 03:50:51 +0000,14.6,37.43064723720302,-122.17536995088966,29.6325488910079,17.496532086678563,174.96532086678565
F4713870-7435-490C-BD27-90EF6E66C71B,2024-03-27 03:50:55 +0000,3.7,37.43064228783968,-122.1753051086832,29.614647010341287,16.123843377614453,161.23843377614452
A098B88C-7739-425C-8991-743B80541F99,2024-03-27 03:50:58 +0000,1.1,37.43062822953216,-122.17526123647706,29.803770321421325,14.9108207377686,149.108207377686
4FCC9685-F990-44B4-A6FD-76088B09AE7C,2024-03-27 03:51:11 +0000,7.3,37.43071366422785,-122.17514885415646,29.41955018416047,16.80338490611862,168.0338490611862
FCBC9EBD-A278-411F-8550-15940B89F629,2024-03-27 03:51:13 +0000,25.5,37.43072211074815,-122.17515971231626,29.90654083713889,18.054189010128653,180.54189010128653
E82CBE1D-E3A7-4EC0-91AD-FFE51CF3046B,2024-03-27 03:51:17 +0000,30.3,37.4307189450887,-122.17518563291102,29.915775296278294,18.226658270479597,182.26658270479595
872D18DE-A569-441A-8D41-C599CA6DB0B9,2024-03-27 03:51:19 +0000,29.1,37.43072863392784,-122.1751858258383,30.395158455707133,18.18624873214172,181.8624873214172
5B545FED-023C-472E-ACEB-EC7C7D1CAABB,2024-03-27 03:51:24 +0000,29.4,37.43074035394152,-122.17518505918946,30.16425928566605,18.19650523230891,181.96505232308908
0D876D90-F3A4-4F85-84E1-4DFEBF43995D,2024-03-27 03:51:34 +0000,4.6,37.43084397215092,-122.1751629492512,27.64395649917424,16.341566861459324,163.41566861459324
4134F2B0-1C20-486D-963B-2BE875885883,2024-03-27 03:51:36 +0000,19.7,37.43087027497055,-122.1751588458784,27.582303843460977,17.796129193708218,177.9612919370822
7B08779D-ED65-48E7-84CF-20E357EDDDC5,2024-03-27 03:51:41 +0000,12.4,37.43093152686743,-122.17514318062676,26.84600919112563,17.333207030575267,173.33207030575267
A2EF1243-1159-4E55-9842-0D29F7AB4456,2024-03-27 03:51:43 +0000,4.6,37.43095111739582,-122.17514195722951,26.72402843646705,16.341566861459324,163.41566861459324
85DBA64F-4781-4F14-A904-26A2256F1AC3,2024-03-27 03:51:45 +0000,4.1,37.43097664334221,-122.17514117893114,27.23646521102637,16.226497531674536,162.26497531674536
1F982ADC-C7CB-4768-A8BD-7B8B3ADA415B,2024-03-27 03:51:47 +0000,11.1,37.43099897251111,-122.17513509480028,27.583083719946444,17.222455666282563,172.22455666282565
98884C72-3E1D-426B-A0DB-31BB7F8E4F1D,2024-03-27 03:51:51 +0000,0.9,37.4310468053385,-122.17512008625764,28.38733240682632,14.710150042306447,147.10150042306446
3FBDBC1E-D199-490B-9B71-A478C4D1FE09,2024-03-27 03:51:54 +0000,10.7,37.43107861539294,-122.17511387361009,28.579821809194986,17.185754299432134,171.85754299432134
83A57D63-1DB0-40F5-9574-3885C1C6E95E,2024-03-27 03:51:56 +0000,1.6,37.4310958355227,-122.17510933624712,28.706926208920777,15.285514187210008,152.8551418721001
